,CityCode,City,Title,Label,CityCount,CityPercent,RegionCount,RegionPercent,CountryCount,CountryPercent,CityCountNum,CityPercentNum
682,40069,Banksia Park,Single (or lone) parents,Male,--,14.8,--,19.4,--,18.2,0.0,14.8
683,40069,Banksia Park,Single (or lone) parents,Female,--,85.2,--,80.6,--,81.8,0.0,85.2
684,40069,Banksia Park,Employment status of parents,"Both employed, worked full-time",158,18.7,"67,049",18.5,"1,084,006",21.6,158.0,18.7
685,40069,Banksia Park,Employment status of parents,"Both employed, worked part-time",32,3.8,"16,589",4.6,"203,596",4.1,32.0,3.8
686,40069,Banksia Park,Employment status of parents,"One employed full-time, one part-time",228,27.0,"83,567",23.0,"1,086,460",21.7,228.0,27.0
687,40069,Banksia Park,Employment status of parents,"One employed full-time, other not working",92,10.9,"47,483",13.1,"749,886",15.0,92.0,10.9
688,40069,Banksia Park,Employment status of parents,"One employed part-time, other not working",44,5.2,"23,992",6.6,"302,037",6.0,44.0,5.2
689,40069,Banksia Park,Employment status of parents,Both not working,213,25.3,"84,108",23.1,"1,006,697",20.1,213.0,25.3
690,40069,Banksia Park,Employment status of parents,Other (includes away from work),39,4.6,"18,943",5.2,"264,145",5.3,39.0,4.6
691,40069,Banksia Park,Employment status of parents,Labour force status not stated (by one or both parents in a couple family),37,4.4,"21,592",5.9,"311,381",6.2,37.0,4.4
692,40069,Banksia Park,Dwelling count,Occupied private dwellings,"1,179",95.2,"638,782",87.4,"8,286,073",88.8,1179.0,95.2
693,40069,Banksia Park,Dwelling count,Unoccupied private dwellings,59,4.8,"92,242",12.6,"1,039,874",11.2,59.0,4.8
694,40069,Banksia Park,Dwelling structure,Separate house,"1,175",99.7,"496,799",77.8,"6,041,788",72.9,1175.0,99.7
695,40069,Banksia Park,Dwelling structure,"Semi-detached, row or terrace house, townhouse etc",4,0.3,"94,510",14.8,"1,055,016",12.7,4.0,0.3
696,40069,Banksia Park,Dwelling structure,Flat or apartment,0,0.0,"42,003",6.6,"1,087,434",13.1,0.0,0.0
697,40069,Banksia Park,Dwelling structure,Other dwelling,0,0.0,"3,016",0.5,"64,425",0.8,0.0,0.0
698,40069,Banksia Park,Number of bedrooms,None (includes bedsitters),0,0.0,"1,611",0.3,"39,769",0.5,0.0,0.0
699,40069,Banksia Park,Number of bedrooms,1 bedroom,9,0.8,"21,505",3.4,"411,252",5.0,9.0,0.8
700,40069,Banksia Park,Number of bedrooms,2 bedrooms,30,2.5,"118,792",18.6,"1,562,759",18.9,30.0,2.5
701,40069,Banksia Park,Number of bedrooms,3 bedrooms,771,65.4,"333,035",52.1,"3,403,190",41.1,771.0,65.4
702,40069,Banksia Park,Number of bedrooms,4 or more bedrooms,352,29.9,"150,400",23.5,"2,670,758",32.2,352.0,29.9
703,40069,Banksia Park,Number of bedrooms,Number of bedrooms not stated,17,1.4,"13,455",2.1,"198,351",2.4,17.0,1.4
704,40069,Banksia Park,Number of bedrooms,Average number of bedrooms per dwelling,3.3,--,3,--,3.1,--,3.3,0.0
705,40069,Banksia Park,Number of bedrooms,Average number of people per household,2.6,--,2.4,--,2.6,--,2.6,0.0
706,40069,Banksia Park,Tenure,Owned outright,461,38.8,"205,531",32.2,"2,565,695",31.0,461.0,38.8
707,40069,Banksia Park,Tenure,Owned with a mortgage,586,49.3,"225,670",35.3,"2,855,222",34.5,586.0,49.3
708,40069,Banksia Park,Tenure,Rented,117,9.8,"182,180",28.5,"2,561,302",30.9,117.0,9.8
709,40069,Banksia Park,Tenure,Other tenure type,0,0.0,"9,847",1.5,"78,994",1.0,0.0,0.0
710,40069,Banksia Park,Tenure,Tenure type not stated,25,2.1,"15,566",2.4,"224,869",2.7,25.0,2.1
711,40069,Banksia Park,Household income,Less than $650 gross weekly income,--,13.7,--,23.8,--,20.0,0.0,13.7
712,40069,Banksia Park,Household income,More than $3000 gross weekly income,--,10.7,--,10.7,--,16.4,0.0,10.7
713,40069,Banksia Park,Number of registered motor vehicles,None,33,2.8,"47,848",7.5,"623,829",7.5,33.0,2.8
714,40069,Banksia Park,Number of registered motor vehicles,1 motor vehicle,332,28.1,"228,940",35.8,"2,881,485",34.8,332.0,28.1
715,40069,Banksia Park,Number of registered motor vehicles,2 motor vehicles,545,46.1,"229,930",36.0,"2,999,184",36.2,545.0,46.1
716,40069,Banksia Park,Number of registered motor vehicles,3 or more vehicles,251,21.2,"112,047",17.5,"1,496,382",18.1,251.0,21.2
717,40069,Banksia Park,Number of registered motor vehicles,Number of motor vehicles not stated,22,1.9,"20,017",3.1,"285,197",3.4,22.0,1.9
718,40069,Banksia Park,Dwelling internet connection,Internet not accessed from dwelling,113,9.6,"108,737",17.0,"1,172,415",14.1,113.0,9.6
719,40069,Banksia Park,Dwelling internet connection,Internet accessed from dwelling,"1,052",88.9,"515,114",80.6,"6,892,165",83.2,1052.0,88.9
720,40069,Banksia Park,Dwelling internet connection,Not stated,18,1.5,"14,941",2.3,"221,494",2.7,18.0,1.5
721,40424,Fairview Park,People,Male,"1,796",49.9,"825,997",49.3,"11,546,638",49.3,1796.0,49.9
722,40424,Fairview Park,People,Female,"1,804",50.1,"850,652",50.7,"11,855,248",50.7,1804.0,50.1
723,40424,Fairview Park,People,Aboriginal and/or Torres Strait Islander people,26,0.7,"34,184",2.0,"649,171",2.8,26.0,0.7
724,40424,Fairview Park,Age,Median age,40,--,40,--,38,--,40.0,0.0
725,40424,Fairview Park,Age,0-4 years,221,6.2,"97,072",5.8,"1,464,779",6.3,221.0,6.2
726,40424,Fairview Park,Age,5-9 years,231,6.4,"100,466",6.0,"1,502,646",6.4,231.0,6.4
727,40424,Fairview Park,Age,10-14 years,233,6.5,"95,461",5.7,"1,397,183",6.0,233.0,6.5
728,40424,Fairview Park,Age,15-19 years,219,6.1,"100,686",6.0,"1,421,595",6.1,219.0,6.1
729,40424,Fairview Park,Age,20-24 years,208,5.8,"107,986",6.4,"1,566,793",6.7,208.0,5.8
730,40424,Fairview Park,Age,25-29 years,188,5.2,"107,361",6.4,"1,664,602",7.1,188.0,5.2
731,40424,Fairview Park,Age,30-34 years,217,6.0,"110,751",6.6,"1,703,847",7.3,217.0,6.0
732,40424,Fairview Park,Age,35-39 years,246,6.9,"102,818",6.1,"1,561,679",6.7,246.0,6.9
733,40424,Fairview Park,Age,40-44 years,267,7.4,"106,650",6.4,"1,583,257",6.8,267.0,7.4
734,40424,Fairview Park,Age,45-49 years,263,7.3,"113,619",6.8,"1,581,455",6.8,263.0,7.3
735,40424,Fairview Park,Age,50-54 years,208,5.8,"113,272",6.8,"1,523,551",6.5,208.0,5.8
736,40424,Fairview Park,Age,55-59 years,205,5.7,"111,896",6.7,"1,454,332",6.2,205.0,5.7
737,40424,Fairview Park,Age,60-64 years,239,6.7,"102,028",6.1,"1,299,397",5.6,239.0,6.7
738,40424,Fairview Park,Age,65-69 years,254,7.1,"96,286",5.7,"1,188,999",5.1,254.0,7.1
739,40424,Fairview Park,Age,70-74 years,195,5.4,"72,563",4.3,"887,716",3.8,195.0,5.4
740,40424,Fairview Park,Age,75-79 years,110,3.1,"53,885",3.2,"652,657",2.8,110.0,3.1
741,40424,Fairview Park,Age,80-84 years,54,1.5,"39,374",2.3,"460,549",2.0,54.0,1.5
742,40424,Fairview Park,Age,85 years and over,32,0.9,"44,479",2.7,"486,842",2.1,32.0,0.9
743,40424,Fairview Park,Registered marital status,Married,"1,621",55.7,"659,638",47.7,"9,148,218",48.1,1621.0,55.7
744,40424,Fairview Park,Registered marital status,Separated,93,3.2,"44,199",3.2,"608,059",3.2,93.0,3.2
745,40424,Fairview Park,Registered marital status,Divorced,239,8.2,"127,916",9.2,"1,626,890",8.5,239.0,8.2
746,40424,Fairview Park,Registered marital status,Widowed,123,4.2,"83,281",6.0,"985,204",5.2,123.0,4.2
747,40424,Fairview Park,Registered marital status,Never married,835,28.7,"468,621",33.9,"6,668,910",35.0,835.0,28.7
748,40424,Fairview Park,Social marital status,Registered marriage,"1,484",55.1,"582,236",47.4,"8,001,141",47.7,1484.0,55.1
749,40424,Fairview Park,Social marital status,De facto marriage,291,10.8,"126,020",10.3,"1,751,731",10.4,291.0,10.8
750,40424,Fairview Park,Social marital status,Not married,919,34.1,"520,539",42.4,"7,024,973",41.9,919.0,34.1
751,40424,Fairview Park,Education,Preschool,29,2.9,"20,292",4.2,"347,621",4.8,29.0,2.9
752,40424,Fairview Park,Education,Primary - Government,255,25.3,"94,526",19.5,"1,314,787",18.2,255.0,25.3
753,40424,Fairview Park,Education,Primary - Catholic,53,5.3,"26,196",5.4,"380,604",5.3,53.0,5.3
754,40424,Fairview Park,Education,Primary - other non Government,53,5.3,"22,589",4.7,"231,490",3.2,53.0,5.3
755,40424,Fairview Park,Education,Secondary - Government,120,11.9,"52,721",10.9,"827,505",11.5,120.0,11.9
756,40424,Fairview Park,Education,Secondary - Catholic,39,3.9,"19,484",4.0,"338,384",4.7,39.0,3.9
757,40424,Fairview Park,Education,Secondary - other non Government,47,4.7,"21,053",4.3,"280,618",3.9,47.0,4.7
758,40424,Fairview Park,Education,Technical or further education institution,73,7.2,"31,394",6.5,"424,869",5.9,73.0,7.2
759,40424,Fairview Park,Education,University or tertiary institution,145,14.4,"78,780",16.2,"1,160,626",16.1,145.0,14.4
760,40424,Fairview Park,Education,Other,30,3.0,"11,501",2.4,"198,383",2.8,30.0,3.0
761,40424,Fairview Park,Education,Not stated,164,16.3,"106,438",21.9,"1,707,023",23.7,164.0,16.3
762,40424,Fairview Park,Level of highest Educational attainment,Bachelor Degree level and above,436,15.1,"256,510",18.5,"4,181,406",22.0,436.0,15.1
763,40424,Fairview Park,Level of highest Educational attainment,Advanced Diploma and Diploma level,297,10.3,"115,102",8.3,"1,687,893",8.9,297.0,10.3
764,40424,Fairview Park,Level of highest Educational attainment,Certificate level IV,114,3.9,"42,793",3.1,"551,767",2.9,114.0,3.9
765,40424,Fairview Park,Level of highest Educational attainment,Certificate level III,549,19.0,"188,790",13.6,"2,442,203",12.8,549.0,19.0
766,40424,Fairview Park,Level of highest Educational attainment,Year 12,462,16.0,"214,813",15.5,"2,994,097",15.7,462.0,16.0
767,40424,Fairview Park,Level of highest Educational attainment,Year 11,316,10.9,"128,782",9.3,"941,531",4.9,316.0,10.9
768,40424,Fairview Park,Level of highest Educational attainment,Year 10,292,10.1,"138,607",10.0,"2,054,331",10.8,292.0,10.1
769,40424,Fairview Park,Level of highest Educational attainment,Certificate level II,0,0.0,"1,077",0.1,"13,454",0.1,0.0,0.0
770,40424,Fairview Park,Level of highest Educational attainment,Certificate level I,0,0.0,174,0.0,"2,176",0.0,0.0,0.0
771,40424,Fairview Park,Level of highest Educational attainment,Year 9 or below,154,5.3,"119,572",8.6,"1,529,897",8.0,154.0,5.3
772,40424,Fairview Park,Level of highest Educational attainment,No educational attainment,0,0.0,"11,000",0.8,"145,844",0.8,0.0,0.0
773,40424,Fairview Park,Level of highest Educational attainment,Not stated,189,6.5,"129,257",9.3,"1,974,794",10.4,189.0,6.5
774,40424,Fairview Park,Employment,Worked full-time,"1,090",57.6,"435,110",53.9,"6,623,065",57.7,1090.0,57.6
775,40424,Fairview Park,Employment,Worked part-time,599,31.6,"270,409",33.5,"3,491,503",30.4,599.0,31.6
776,40424,Fairview Park,Employment,Away from work,94,5.0,"40,582",5.0,"569,276",5.0,94.0,5.0
777,40424,Fairview Park,Employment,Unemployed,110,5.8,"60,488",7.5,"787,452",6.9,110.0,5.8
778,40424,Fairview Park,Median weekly incomes,Personal,705,--,600,--,662,--,705.0,0.0
779,40424,Fairview Park,Median weekly incomes,Family,"1,732",--,"1,510",--,"1,734",--,1732.0,0.0
780,40424,Fairview Park,Median weekly incomes,Household,"1,525",--,"1,206",--,"1,438",--,1525.0,0.0
781,40424,Fairview Park,Family composition,Couple family without children,451,42.3,"178,588",40.2,"2,291,987",37.8,451.0,42.3
782,40424,Fairview Park,Family composition,Couple family with children,452,42.4,"184,733",41.6,"2,716,224",44.7,452.0,42.4
783,40424,Fairview Park,Family composition,One parent family,154,14.4,"73,128",16.5,"959,543",15.8,154.0,14.4
784,40424,Fairview Park,Family composition,Other family,9,0.8,"7,282",1.6,"102,559",1.7,9.0,0.8
785,40424,Fairview Park,Single (or lone) parents,Male,--,23.5,--,19.4,--,18.2,0.0,23.5
786,40424,Fairview Park,Single (or lone) parents,Female,--,76.5,--,80.6,--,81.8,0.0,76.5
787,40424,Fairview Park,Employment status of parents,"Both employed, worked full-time",185,20.4,"67,049",18.5,"1,084,006",21.6,185.0,20.4
788,40424,Fairview Park,Employment status of parents,"Both employed, worked part-time",32,3.5,"16,589",4.6,"203,596",4.1,32.0,3.5
789,40424,Fairview Park,Employment status of parents,"One employed full-time, one part-time",219,24.2,"83,567",23.0,"1,086,460",21.7,219.0,24.2
790,40424,Fairview Park,Employment status of parents,"One employed full-time, other not working",116,12.8,"47,483",13.1,"749,886",15.0,116.0,12.8
791,40424,Fairview Park,Employment status of parents,"One employed part-time, other not working",54,6.0,"23,992",6.6,"302,037",6.0,54.0,6.0
792,40424,Fairview Park,Employment status of parents,Both not working,203,22.4,"84,108",23.1,"1,006,697",20.1,203.0,22.4
793,40424,Fairview Park,Employment status of parents,Other (includes away from work),49,5.4,"18,943",5.2,"264,145",5.3,49.0,5.4
794,40424,Fairview Park,Employment status of parents,Labour force status not stated (by one or both parents in a couple family),48,5.3,"21,592",5.9,"311,381",6.2,48.0,5.3
795,40424,Fairview Park,Dwelling count,Occupied private dwellings,"1,319",93.1,"638,782",87.4,"8,286,073",88.8,1319.0,93.1
796,40424,Fairview Park,Dwelling count,Unoccupied private dwellings,98,6.9,"92,242",12.6,"1,039,874",11.2,98.0,6.9
797,40424,Fairview Park,Dwelling structure,Separate house,"1,305",98.9,"496,799",77.8,"6,041,788",72.9,1305.0,98.9
798,40424,Fairview Park,Dwelling structure,"Semi-detached, row or terrace house, townhouse etc",14,1.1,"94,510",14.8,"1,055,016",12.7,14.0,1.1
799,40424,Fairview Park,Dwelling structure,Flat or apartment,0,0.0,"42,003",6.6,"1,087,434",13.1,0.0,0.0
800,40424,Fairview Park,Dwelling structure,Other dwelling,0,0.0,"3,016",0.5,"64,425",0.8,0.0,0.0
801,40424,Fairview Park,Number of bedrooms,None (includes bedsitters),0,0.0,"1,611",0.3,"39,769",0.5,0.0,0.0
802,40424,Fairview Park,Number of bedrooms,1 bedroom,8,0.6,"21,505",3.4,"411,252",5.0,8.0,0.6
803,40424,Fairview Park,Number of bedrooms,2 bedrooms,33,2.5,"118,792",18.6,"1,562,759",18.9,33.0,2.5
804,40424,Fairview Park,Number of bedrooms,3 bedrooms,848,64.2,"333,035",52.1,"3,403,190",41.1,848.0,64.2
805,40424,Fairview Park,Number of bedrooms,4 or more bedrooms,412,31.2,"150,400",23.5,"2,670,758",32.2,412.0,31.2
806,40424,Fairview Park,Number of bedrooms,Number of bedrooms not stated,19,1.4,"13,455",2.1,"198,351",2.4,19.0,1.4
807,40424,Fairview Park,Number of bedrooms,Average number of bedrooms per dwelling,3.3,--,3,--,3.1,--,3.3,0.0
808,40424,Fairview Park,Number of bedrooms,Average number of people per household,2.6,--,2.4,--,2.6,--,2.6,0.0
809,40424,Fairview Park,Tenure,Owned outright,471,35.5,"205,531",32.2,"2,565,695",31.0,471.0,35.5
810,40424,Fairview Park,Tenure,Owned with a mortgage,696,52.5,"225,670",35.3,"2,855,222",34.5,696.0,52.5
811,40424,Fairview Park,Tenure,Rented,127,9.6,"182,180",28.5,"2,561,302",30.9,127.0,9.6
812,40424,Fairview Park,Tenure,Other tenure type,8,0.6,"9,847",1.5,"78,994",1.0,8.0,0.6
813,40424,Fairview Park,Tenure,Tenure type not stated,23,1.7,"15,566",2.4,"224,869",2.7,23.0,1.7
814,40424,Fairview Park,Household income,Less than $650 gross weekly income,--,12.3,--,23.8,--,20.0,0.0,12.3
815,40424,Fairview Park,Household income,More than $3000 gross weekly income,--,12.2,--,10.7,--,16.4,0.0,12.2
816,40424,Fairview Park,Number of registered motor vehicles,None,28,2.1,"47,848",7.5,"623,829",7.5,28.0,2.1
817,40424,Fairview Park,Number of registered motor vehicles,1 motor vehicle,354,26.9,"228,940",35.8,"2,881,485",34.8,354.0,26.9
818,40424,Fairview Park,Number of registered motor vehicles,2 motor vehicles,619,47.0,"229,930",36.0,"2,999,184",36.2,619.0,47.0
819,40424,Fairview Park,Number of registered motor vehicles,3 or more vehicles,290,22.0,"112,047",17.5,"1,496,382",18.1,290.0,22.0
820,40424,Fairview Park,Number of registered motor vehicles,Number of motor vehicles not stated,26,2.0,"20,017",3.1,"285,197",3.4,26.0,2.0
821,40424,Fairview Park,Dwelling internet connection,Internet not accessed from dwelling,112,8.5,"108,737",17.0,"1,172,415",14.1,112.0,8.5
822,40424,Fairview Park,Dwelling internet connection,Internet accessed from dwelling,"1,187",90.1,"515,114",80.6,"6,892,165",83.2,1187.0,90.1
823,40424,Fairview Park,Dwelling internet connection,Not stated,18,1.4,"14,941",2.3,"221,494",2.7,18.0,1.4
824,40511,Golden Grove,People,Male,"4,900",47.9,"825,997",49.3,"11,546,638",49.3,4900.0,47.9
825,40511,Golden Grove,People,Female,"5,337",52.1,"850,652",50.7,"11,855,248",50.7,5337.0,52.1
826,40511,Golden Grove,People,Aboriginal and/or Torres Strait Islander people,79,0.8,"34,184",2.0,"649,171",2.8,79.0,0.8
827,40511,Golden Grove,Age,Median age,42,--,40,--,38,--,42.0,0.0
828,40511,Golden Grove,Age,0-4 years,504,4.9,"97,072",5.8,"1,464,779",6.3,504.0,4.9
829,40511,Golden Grove,Age,5-9 years,642,6.3,"100,466",6.0,"1,502,646",6.4,642.0,6.3
830,40511,Golden Grove,Age,10-14 years,663,6.5,"95,461",5.7,"1,397,183",6.0,663.0,6.5
831,40511,Golden Grove,Age,15-19 years,740,7.2,"100,686",6.0,"1,421,595",6.1,740.0,7.2
832,40511,Golden Grove,Age,20-24 years,639,6.2,"107,986",6.4,"1,566,793",6.7,639.0,6.2
833,40511,Golden Grove,Age,25-29 years,477,4.7,"107,361",6.4,"1,664,602",7.1,477.0,4.7
834,40511,Golden Grove,Age,30-34 years,570,5.6,"110,751",6.6,"1,703,847",7.3,570.0,5.6
835,40511,Golden Grove,Age,35-39 years,604,5.9,"102,818",6.1,"1,561,679",6.7,604.0,5.9
836,40511,Golden Grove,Age,40-44 years,639,6.2,"106,650",6.4,"1,583,257",6.8,639.0,6.2
837,40511,Golden Grove,Age,45-49 years,816,8.0,"113,619",6.8,"1,581,455",6.8,816.0,8.0
838,40511,Golden Grove,Age,50-54 years,817,8.0,"113,272",6.8,"1,523,551",6.5,817.0,8.0
839,40511,Golden Grove,Age,55-59 years,780,7.6,"111,896",6.7,"1,454,332",6.2,780.0,7.6
840,40511,Golden Grove,Age,60-64 years,582,5.7,"102,028",6.1,"1,299,397",5.6,582.0,5.7
841,40511,Golden Grove,Age,65-69 years,568,5.6,"96,286",5.7,"1,188,999",5.1,568.0,5.6
842,40511,Golden Grove,Age,70-74 years,463,4.5,"72,563",4.3,"887,716",3.8,463.0,4.5
843,40511,Golden Grove,Age,75-79 years,355,3.5,"53,885",3.2,"652,657",2.8,355.0,3.5
844,40511,Golden Grove,Age,80-84 years,212,2.1,"39,374",2.3,"460,549",2.0,212.0,2.1
845,40511,Golden Grove,Age,85 years and over,159,1.6,"44,479",2.7,"486,842",2.1,159.0,1.6
846,40511,Golden Grove,Registered marital status,Married,"4,717",56.1,"659,638",47.7,"9,148,218",48.1,4717.0,56.1
847,40511,Golden Grove,Registered marital status,Separated,223,2.7,"44,199",3.2,"608,059",3.2,223.0,2.7
848,40511,Golden Grove,Registered marital status,Divorced,675,8.0,"127,916",9.2,"1,626,890",8.5,675.0,8.0
849,40511,Golden Grove,Registered marital status,Widowed,437,5.2,"83,281",6.0,"985,204",5.2,437.0,5.2
850,40511,Golden Grove,Registered marital status,Never married,"2,355",28.0,"468,621",33.9,"6,668,910",35.0,2355.0,28.0
851,40511,Golden Grove,Social marital status,Registered marriage,"4,328",55.7,"582,236",47.4,"8,001,141",47.7,4328.0,55.7
852,40511,Golden Grove,Social marital status,De facto marriage,585,7.5,"126,020",10.3,"1,751,731",10.4,585.0,7.5
853,40511,Golden Grove,Social marital status,Not married,"2,853",36.7,"520,539",42.4,"7,024,973",41.9,2853.0,36.7
854,40511,Golden Grove,Education,Preschool,92,3.1,"20,292",4.2,"347,621",4.8,92.0,3.1
855,40511,Golden Grove,Education,Primary - Government,613,20.7,"94,526",19.5,"1,314,787",18.2,613.0,20.7
856,40511,Golden Grove,Education,Primary - Catholic,170,5.7,"26,196",5.4,"380,604",5.3,170.0,5.7
857,40511,Golden Grove,Education,Primary - other non Government,181,6.1,"22,589",4.7,"231,490",3.2,181.0,6.1
858,40511,Golden Grove,Education,Secondary - Government,344,11.6,"52,721",10.9,"827,505",11.5,344.0,11.6
859,40511,Golden Grove,Education,Secondary - Catholic,150,5.1,"19,484",4.0,"338,384",4.7,150.0,5.1
